trial,key,time,id,type,shadow,setsize,stimulus
6658,right,2743.79467964172,14,gradient,TRUE,6,present
6659,right,737.402319908142,14,gradient,TRUE,6,present
6660,right,477.072775363922,14,gradient,TRUE,6,present
6661,right,775.232255458832,14,gradient,TRUE,6,present
6662,right,1226.08613967896,14,gradient,TRUE,6,present
6663,right,1143.41974258423,14,gradient,TRUE,6,present
6664,right,876.12247467041,14,gradient,TRUE,6,present
6665,right,575.994610786438,14,gradient,TRUE,6,present
6666,right,892.590939998627,14,gradient,TRUE,6,present
6667,right,742.967188358307,14,gradient,TRUE,6,present
6668,right,1592.14282035828,14,gradient,TRUE,6,present
6669,right,1094.02453899383,14,gradient,TRUE,6,present
6670,right,1627.20572948456,14,gradient,TRUE,6,present
6671,left,1375.81622600555,14,gradient,TRUE,6,absent
6672,left,1159.57307815552,14,gradient,TRUE,6,absent
6673,left,1625.50950050354,14,gradient,TRUE,6,absent
6674,left,2209.32269096375,14,gradient,TRUE,6,absent
6675,left,1476.12583637238,14,gradient,TRUE,6,absent
6676,left,1557.65020847321,14,gradient,TRUE,6,absent
6677,left,1441.82419776917,14,gradient,TRUE,6,absent
6678,left,2039.74294662476,14,gradient,TRUE,6,absent
6679,left,2409.16681289673,14,gradient,TRUE,6,absent
6680,left,1507.53509998322,14,gradient,TRUE,6,absent
6681,right,1759.53233242035,14,gradient,TRUE,9,present
6682,right,974.822103977203,14,gradient,TRUE,9,present
6683,right,575.548887252808,14,gradient,TRUE,9,present
6684,right,2522.53699302673,14,gradient,TRUE,9,present
6685,right,1524.14810657501,14,gradient,TRUE,9,present
6686,right,2242.57588386536,14,gradient,TRUE,9,present
6687,right,741.369187831879,14,gradient,TRUE,9,present
6688,right,1374.76778030396,14,gradient,TRUE,9,present
6689,right,758.026242256165,14,gradient,TRUE,9,present
6690,right,1107.68151283264,14,gradient,TRUE,9,present
6691,right,1424.58164691925,14,gradient,TRUE,9,present
6692,right,841.765820980072,14,gradient,TRUE,9,present
6693,right,1626.13868713379,14,gradient,TRUE,9,present
6694,right,740.332067012787,14,gradient,TRUE,9,present
6695,right,824.424684047699,14,gradient,TRUE,9,present
6696,right,1440.61267375946,14,gradient,TRUE,9,present
6697,right,742.493569850922,14,gradient,TRUE,9,present
6698,right,970.213532447815,14,gradient,TRUE,9,present
6699,right,1041.57495498657,14,gradient,TRUE,9,present
6700,right,1466.73810482025,14,gradient,TRUE,9,present
6701,right,725.950300693512,14,gradient,TRUE,9,present
6702,right,841.61251783371,14,gradient,TRUE,9,present
6703,right,1276.12674236298,14,gradient,TRUE,9,present
6704,right,808.072805404663,14,gradient,TRUE,9,present
6705,left,908.096551895142,14,gradient,TRUE,9,present
6706,right,1325.33872127533,14,gradient,TRUE,9,present
6707,right,1399.72496032715,14,gradient,TRUE,9,present
6708,right,608.998954296112,14,gradient,TRUE,9,present
6709,right,657.277464866638,14,gradient,TRUE,9,present
6710,right,1608.49404335022,14,gradient,TRUE,9,present
6711,right,775.703310966492,14,gradient,TRUE,9,absent
6712,left,2158.58912467956,14,gradient,TRUE,9,absent
6713,left,2259.00411605835,14,gradient,TRUE,9,absent
6714,left,1725.77881813049,14,gradient,TRUE,9,absent
6715,left,2526.08132362366,14,gradient,TRUE,9,absent
6716,left,2325.89316368103,14,gradient,TRUE,9,absent
6717,left,3375.90527534485,14,gradient,TRUE,9,absent
6718,left,2275.4762172699,14,gradient,TRUE,9,absent
6719,left,3325.29258728027,14,gradient,TRUE,9,absent
6720,left,2508.80432128906,14,gradient,TRUE,9,absent
6721,right,963.771164417267,15,flat,FALSE,3,present
6722,left,780.482232570648,15,flat,FALSE,3,present
6723,right,916.552484035492,15,flat,FALSE,3,present
6724,right,836.899876594543,15,flat,FALSE,3,present
6725,right,600.115358829498,15,flat,FALSE,3,present
6726,right,797.04225063324,15,flat,FALSE,3,present
6727,right,736.932039260864,15,flat,FALSE,3,present
6728,right,616.8053150177,15,flat,FALSE,3,present
6729,left,583.526134490967,15,flat,FALSE,3,present
6730,right,619.98176574707,15,flat,FALSE,3,present
6731,right,516.766309738159,15,flat,FALSE,3,present
6732,right,946.878135204315,15,flat,FALSE,3,present
6733,right,750.007688999176,15,flat,FALSE,3,present
6734,right,463.366985321045,15,flat,FALSE,3,present
6735,right,696.952879428864,15,flat,FALSE,3,present
6736,right,750.784337520599,15,flat,FALSE,3,present
6737,right,653.61350774765,15,flat,FALSE,3,present
6738,right,851.863980293274,15,flat,FALSE,3,present
6739,right,714.217722415924,15,flat,FALSE,3,present
6740,left,850.257813930511,15,flat,FALSE,3,present
6741,right,585.321605205536,15,flat,FALSE,3,present
6742,right,451.57128572464,15,flat,FALSE,3,present
6743,right,1712.97657489777,15,flat,FALSE,3,present
6744,right,833.352565765381,15,flat,FALSE,3,present
6745,right,754.824340343475,15,flat,FALSE,3,present
6746,right,749.568223953247,15,flat,FALSE,3,present
6747,right,533.855617046356,15,flat,FALSE,3,present
6748,right,720.279335975647,15,flat,FALSE,3,present
6749,left,785.484910011292,15,flat,FALSE,3,present
6750,right,940.167248249054,15,flat,FALSE,3,present
6751,right,446.298182010651,15,flat,FALSE,3,absent
6752,left,1005.36644458771,15,flat,FALSE,3,absent
6753,left,865.525364875793,15,flat,FALSE,3,absent
6754,left,1120.91016769409,15,flat,FALSE,3,absent
6755,left,1233.42072963715,15,flat,FALSE,3,absent
6756,left,919.961452484131,15,flat,FALSE,3,absent
6757,left,698.055446147919,15,flat,FALSE,3,absent
6758,left,1130.16521930695,15,flat,FALSE,3,absent
6759,left,680.263578891754,15,flat,FALSE,3,absent
6760,right,916.607022285461,15,flat,FALSE,3,absent
6761,right,880.158722400665,15,flat,FALSE,6,present
6762,right,982.189238071442,15,flat,FALSE,6,present
6763,right,964.735150337219,15,flat,FALSE,6,present
6764,right,863.574981689453,15,flat,FALSE,6,present
6765,right,932.581603527069,15,flat,FALSE,6,present
6766,right,1197.20947742462,15,flat,FALSE,6,present
6767,right,746.884822845459,15,flat,FALSE,6,present
6768,left,1280.08031845093,15,flat,FALSE,6,present
6769,right,696.987211704254,15,flat,FALSE,6,present
6770,right,931.841850280762,15,flat,FALSE,6,present
6771,right,631.583988666534,15,flat,FALSE,6,present
6772,right,980.232059955597,15,flat,FALSE,6,present
6773,right,617.860376834869,15,flat,FALSE,6,present
6774,right,814.790487289429,15,flat,FALSE,6,present
6775,right,1185.78433990478,15,flat,FALSE,6,present
6776,right,663.972675800323,15,flat,FALSE,6,present
6777,right,918.323874473572,15,flat,FALSE,6,present
6778,right,568.085312843323,15,flat,FALSE,6,present
6779,right,513.608157634735,15,flat,FALSE,6,present
6780,right,1064.95058536529,15,flat,FALSE,6,present
6781,right,798.137784004211,15,flat,FALSE,6,present
6782,right,451.449394226074,15,flat,FALSE,6,present
6783,right,866.396307945251,15,flat,FALSE,6,present
6784,right,912.635028362274,15,flat,FALSE,6,present
6785,right,746.438264846802,15,flat,FALSE,6,present
6786,right,1013.84329795837,15,flat,FALSE,6,present
6787,right,869.325757026672,15,flat,FALSE,6,present
6788,right,1131.1274766922,15,flat,FALSE,6,present
6789,right,968.280494213104,15,flat,FALSE,6,present
6790,right,1313.61162662506,15,flat,FALSE,6,present
6791,left,1480.10504245758,15,flat,FALSE,6,absent
6792,left,2083.47034454346,15,flat,FALSE,6,absent
6793,left,1398.12731742859,15,flat,FALSE,6,absent
6794,left,1813.17794322968,15,flat,FALSE,6,absent
6795,left,1501.36911869049,15,flat,FALSE,6,absent
6796,left,1749.42541122437,15,flat,FALSE,6,absent
6797,left,1696.29788398743,15,flat,FALSE,6,absent
6798,left,1231.49144649506,15,flat,FALSE,6,absent
6799,left,1168.63977909088,15,flat,FALSE,6,absent
6800,right,1202.2442817688,15,flat,FALSE,6,absent
6801,right,1452.86405086517,15,flat,FALSE,9,present
6802,right,1402.62961387634,15,flat,FALSE,9,present
6803,right,1193.70687007904,15,flat,FALSE,9,present
6804,right,602.080166339874,15,flat,FALSE,9,present
6805,right,1528.49173545837,15,flat,FALSE,9,present
6806,right,816.895842552185,15,flat,FALSE,9,present
6807,right,1644.47033405304,15,flat,FALSE,9,present
6808,right,1061.27750873566,15,flat,FALSE,9,present
6809,right,1284.419298172,15,flat,FALSE,9,present
6810,right,983.271539211273,15,flat,FALSE,9,present
6811,right,1279.47044372559,15,flat,FALSE,9,present
6812,right,1665.24493694305,15,flat,FALSE,9,present
6813,right,1027.84144878387,15,flat,FALSE,9,present
6814,right,528.169989585876,15,flat,FALSE,9,present
6815,right,1101.23324394226,15,flat,FALSE,9,present
6816,right,1296.96595668793,15,flat,FALSE,9,present
6817,right,1077.86929607391,15,flat,FALSE,9,present
6818,right,1049.46291446686,15,flat,FALSE,9,present
6819,right,417.136311531067,15,flat,FALSE,9,present
6820,right,529.449641704559,15,flat,FALSE,9,present
6821,right,663.207292556763,15,flat,FALSE,9,present
6822,right,568.611741065979,15,flat,FALSE,9,present
6823,right,1412.09387779236,15,flat,FALSE,9,present
6824,right,1329.68080043793,15,flat,FALSE,9,present
6825,right,1400.38537979126,15,flat,FALSE,9,present
6826,right,1100.76010227203,15,flat,FALSE,9,present
6827,right,695.324897766113,15,flat,FALSE,9,present
6828,right,1829.34463024139,15,flat,FALSE,9,present
6829,right,2217.39864349365,15,flat,FALSE,9,present
6830,right,515.069007873535,15,flat,FALSE,9,present
6831,left,2461.16375923157,15,flat,FALSE,9,absent
6832,right,816.848337650299,15,flat,FALSE,9,absent
6833,left,2028.88512611389,15,flat,FALSE,9,absent
6834,left,2447.09253311157,15,flat,FALSE,9,absent
6835,left,2325.69932937622,15,flat,FALSE,9,absent
6836,left,1928.36904525757,15,flat,FALSE,9,absent
6837,left,1696.65455818176,15,flat,FALSE,9,absent
6838,left,1809.39292907715,15,flat,FALSE,9,absent
6839,left,1628.49807739258,15,flat,FALSE,9,absent
6840,left,2096.68040275574,15,flat,FALSE,9,absent
6841,right,598.505318164825,15,flat,TRUE,3,present
6842,left,953.700006008148,15,flat,TRUE,3,present
6843,right,665.987908840179,15,flat,TRUE,3,present
6844,right,1113.52145671845,15,flat,TRUE,3,present
6845,right,372.121095657349,15,flat,TRUE,3,present
6846,right,786.512434482574,15,flat,TRUE,3,present
6847,left,833.083093166351,15,flat,TRUE,3,present
6848,right,820.156633853912,15,flat,TRUE,3,present
6849,right,700.654447078705,15,flat,TRUE,3,present
6850,right,899.72585439682,15,flat,TRUE,3,present
6851,right,849.431455135345,15,flat,TRUE,3,present
6852,right,396.66360616684,15,flat,TRUE,3,present
6853,right,953.406512737274,15,flat,TRUE,3,present
6854,right,786.784410476685,15,flat,TRUE,3,present
6855,right,636.958837509155,15,flat,TRUE,3,present
6856,right,1202.14223861694,15,flat,TRUE,3,present
6857,right,749.076783657074,15,flat,TRUE,3,present
6858,right,1003.29768657684,15,flat,TRUE,3,present
6859,right,546.55659198761,15,flat,TRUE,3,present
6860,right,569.512486457825,15,flat,TRUE,3,present
6861,right,1116.68086051941,15,flat,TRUE,3,present
6862,right,353.482037782669,15,flat,TRUE,3,present
6863,right,798.032522201538,15,flat,TRUE,3,present
6864,right,699.192643165588,15,flat,TRUE,3,present
6865,right,1101.58741474152,15,flat,TRUE,3,present
6866,right,983.124613761902,15,flat,TRUE,3,present
6867,right,984.604120254517,15,flat,TRUE,3,present
6868,left,714.499652385712,15,flat,TRUE,3,present
6869,right,1063.19332122803,15,flat,TRUE,3,present
6870,right,733.407855033875,15,flat,TRUE,3,present
6871,left,830.627143383026,15,flat,TRUE,3,absent
6872,left,1033.94639492035,15,flat,TRUE,3,absent
6873,left,896.522462368011,15,flat,TRUE,3,absent
6874,left,1098.02448749542,15,flat,TRUE,3,absent
6875,left,1372.12145328522,15,flat,TRUE,3,absent
6876,left,930.359840393066,15,flat,TRUE,3,absent
6877,left,800.184369087219,15,flat,TRUE,3,absent
6878,left,822.433590888977,15,flat,TRUE,3,absent
6879,left,1004.0020942688,15,flat,TRUE,3,absent
6880,left,1165.93813896179,15,flat,TRUE,3,absent
6881,right,1130.50973415375,15,flat,TRUE,6,present
6882,right,849.749684333801,15,flat,TRUE,6,present
6883,right,1182.51717090607,15,flat,TRUE,6,present
6884,right,685.180604457855,15,flat,TRUE,6,present
6885,right,1149.81210231781,15,flat,TRUE,6,present
6886,right,446.379005908966,15,flat,TRUE,6,present
6887,right,996.740162372589,15,flat,TRUE,6,present
6888,right,831.622898578644,15,flat,TRUE,6,present
6889,left,686.501324176788,15,flat,TRUE,6,present
6890,left,1716.92872047424,15,flat,TRUE,6,present
6891,right,913.911104202271,15,flat,TRUE,6,present
6892,right,1119.17340755463,15,flat,TRUE,6,present
6893,left,2002.29454040527,15,flat,TRUE,6,present
6894,right,868.758618831635,15,flat,TRUE,6,present
6895,right,746.977210044861,15,flat,TRUE,6,present
6896,right,1082.38089084625,15,flat,TRUE,6,present
6897,right,729.636371135712,15,flat,TRUE,6,present
6898,right,1462.75687217712,15,flat,TRUE,6,present
6899,right,947.358667850494,15,flat,TRUE,6,present
6900,right,1214.12622928619,15,flat,TRUE,6,present
6901,right,784.573554992676,15,flat,TRUE,6,present
6902,right,601.683676242828,15,flat,TRUE,6,present
6903,right,846.531212329865,15,flat,TRUE,6,present
6904,right,1699.78892803192,15,flat,TRUE,6,present
6905,right,1053.2443523407,15,flat,TRUE,6,present
6906,right,452.80921459198,15,flat,TRUE,6,present
6907,right,1303.66337299347,15,flat,TRUE,6,present
6908,right,1229.687333107,15,flat,TRUE,6,present
6909,right,1163.87128829956,15,flat,TRUE,6,present
6910,right,1463.130235672,15,flat,TRUE,6,present
6911,left,2247.73263931274,15,flat,TRUE,6,absent
6912,left,1364.14730548859,15,flat,TRUE,6,absent
6913,left,1662.90187835693,15,flat,TRUE,6,absent
6914,left,1596.1035490036,15,flat,TRUE,6,absent
6915,left,1733.97922515869,15,flat,TRUE,6,absent
6916,left,1329.33723926544,15,flat,TRUE,6,absent
6917,left,1417.01734066009,15,flat,TRUE,6,absent
6918,left,1287.10806369781,15,flat,TRUE,6,absent
6919,left,1603.31809520721,15,flat,TRUE,6,absent
6920,left,2100.31867027283,15,flat,TRUE,6,absent
6921,right,2229.82883453369,15,flat,TRUE,9,present
6922,right,1348.92785549164,15,flat,TRUE,9,present
6923,right,1829.37836647034,15,flat,TRUE,9,present
6924,right,1576.34305953979,15,flat,TRUE,9,present
6925,right,1216.21108055115,15,flat,TRUE,9,present
6926,right,1103.27672958374,15,flat,TRUE,9,present
6927,right,1750.98133087158,15,flat,TRUE,9,present
6928,right,1109.94648933411,15,flat,TRUE,9,present
6929,right,878.841280937195,15,flat,TRUE,9,present
6930,right,1831.0352563858,15,flat,TRUE,9,present
6931,right,893.931150436401,15,flat,TRUE,9,present
6932,right,1010.34510135651,15,flat,TRUE,9,present
6933,right,2311.80310249329,15,flat,TRUE,9,present
6934,right,1284.72340106964,15,flat,TRUE,9,present
6935,right,1829.43379878998,15,flat,TRUE,9,present
6936,right,663.000404834747,15,flat,TRUE,9,present
6937,right,1099.01630878449,15,flat,TRUE,9,present
6938,right,1131.95383548737,15,flat,TRUE,9,present
6939,right,1112.08176612854,15,flat,TRUE,9,present
6940,right,913.37376832962,15,flat,TRUE,9,present
6941,right,576.95734500885,15,flat,TRUE,9,present
6942,right,493.067443370819,15,flat,TRUE,9,present
6943,left,3128.41534614563,15,flat,TRUE,9,present
6944,right,1832.83162117004,15,flat,TRUE,9,present
6945,right,933.934688568115,15,flat,TRUE,9,present
6946,right,1811.17784976959,15,flat,TRUE,9,present
6947,right,792.569816112518,15,flat,TRUE,9,present
6948,right,1364.00961875916,15,flat,TRUE,9,present
6949,left,2366.64032936096,15,flat,TRUE,9,present
6950,right,1264.10377025604,15,flat,TRUE,9,present
6951,left,1433.87758731842,15,flat,TRUE,9,absent
6952,left,2066.85066223144,15,flat,TRUE,9,absent
6953,left,1664.90173339844,15,flat,TRUE,9,absent
6954,left,2383.47244262695,15,flat,TRUE,9,absent
6955,right,2235.78810691833,15,flat,TRUE,9,absent
6956,left,1949.92697238922,15,flat,TRUE,9,absent
6957,left,2216.39609336853,15,flat,TRUE,9,absent
6958,left,1766.54267311096,15,flat,TRUE,9,absent
6959,left,1094.47848796845,15,flat,TRUE,9,absent
6960,left,1709.79785919189,15,flat,TRUE,9,absent
6961,right,645.568132400513,15,gradient,FALSE,3,present
6962,right,546.776354312897,15,gradient,FALSE,3,present
6963,right,599.492371082306,15,gradient,FALSE,3,present
6964,right,1060.81688404083,15,gradient,FALSE,3,present
6965,right,930.180490016937,15,gradient,FALSE,3,present
6966,right,650.207042694092,15,gradient,FALSE,3,present
6967,right,848.529696464539,15,gradient,FALSE,3,present
6968,right,667.627096176147,15,gradient,FALSE,3,present
6969,right,783.753931522369,15,gradient,FALSE,3,present
6970,right,813.169538974762,15,gradient,FALSE,3,present
6971,right,736.054360866547,15,gradient,FALSE,3,present
6972,right,481.410026550293,15,gradient,FALSE,3,present
6973,right,983.883619308472,15,gradient,FALSE,3,present
6974,left,534.987032413483,15,gradient,FALSE,3,present
6975,right,784.666895866394,15,gradient,FALSE,3,present
6976,right,1479.82430458069,15,gradient,FALSE,3,present
6977,right,565.327167510986,15,gradient,FALSE,3,present
6978,right,683.577954769135,15,gradient,FALSE,3,present
6979,right,533.885776996613,15,gradient,FALSE,3,present
6980,right,431.621491909027,15,gradient,FALSE,3,present
6981,right,830.430209636688,15,gradient,FALSE,3,present
6982,right,428.064584732056,15,gradient,FALSE,3,present
6983,right,713.010907173157,15,gradient,FALSE,3,present
6984,right,773.188471794128,15,gradient,FALSE,3,present
6985,right,518.126785755157,15,gradient,FALSE,3,present
6986,right,415.217995643616,15,gradient,FALSE,3,present
6987,right,878.770411014557,15,gradient,FALSE,3,present
6988,right,846.953332424164,15,gradient,FALSE,3,present
6989,left,945.113182067871,15,gradient,FALSE,3,present
6990,right,964.421093463898,15,gradient,FALSE,3,present
6991,left,914.429485797882,15,gradient,FALSE,3,absent
6992,left,1006.92737102508,15,gradient,FALSE,3,absent
6993,left,1279.92916107178,15,gradient,FALSE,3,absent
6994,left,614.946007728577,15,gradient,FALSE,3,absent
6995,left,1056.15937709808,15,gradient,FALSE,3,absent
6996,left,702.448308467865,15,gradient,FALSE,3,absent
6997,left,722.794592380524,15,gradient,FALSE,3,absent
6998,left,1015.41125774383,15,gradient,FALSE,3,absent
6999,left,815.064430236816,15,gradient,FALSE,3,absent
7000,left,814.655125141144,15,gradient,FALSE,3,absent
7001,right,1181.41138553619,15,gradient,FALSE,6,present
7002,right,1202.83842086792,15,gradient,FALSE,6,present
7003,right,1077.16906070709,15,gradient,FALSE,6,present
